"Age","WA_Tjul","WAPLS_Tjul","MAT_Tjul","RF_Tjul","ERT_Tjul","BRT_Tjul","WA_Tjan","WAPLS_Tjan","MAT_Tjan","RF_Tjan","ERT_Tjan","BRT_Tjan","MinDist"
7652,16.4850530895118,17.440726482604,16.0769966880442,15.852567,16.0343981666667,16.8566342502819,-4.5051839866596,-3.94753367337958,-7.1329175339147,-4.73808416666667,-5.48860816666666,-5.34865298070946,15.8148377894528
7741,16.4964763873162,17.5253260666691,15.6090846729177,16.0057295,16.2071916666667,16.9197900630417,-4.9017428324018,-3.97063628578963,-7.23395580110768,-5.40690933333333,-5.9469495,-5.71838537443316,14.1137571781853
7914,16.5318763406915,17.8440333367709,15.8139821599157,15.9281403333333,16.085182,17.4071802590077,-4.8319584339609,-3.99024133636332,-6.35404201120808,-5.1801165,-5.865693,-5.0540798186116,15.5844470091748
8083,16.2057303891163,16.9196182719659,15.9609260273667,15.6054698333333,16.0170315,16.2448022655696,-6.07408796616996,-5.36200528258462,-7.27620445000911,-6.01077316666667,-6.7077005,-5.56579362024353,12.3602608749008
8166,16.5573673539015,18.5914330041505,15.9868354664202,16.0207448333333,16.149663,17.4754761872752,-5.25718686017232,-5.30530762166696,-7.69870357770286,-4.87293366666667,-6.0461935,-5.27283539172951,16.3664759980496
8248,16.2536278961653,17.2004060346221,16.1144264476307,15.8317011666667,16.007058,16.9294463105499,-6.34230326893837,-6.2219234585931,-7.40864292229897,-6.117064,-7.11344283333333,-5.9181924739579,10.8192095995624
8408,16.3738647635392,17.4938254906214,16.6158453368486,16.1514286666667,16.2293483333333,17.3606864750734,-6.42942270132953,-6.38616123518459,-7.56262794562275,-6.68552716666667,-7.11478283333333,-6.00299761446364,10.8323998863484
8585,16.3759907831298,17.4386904713417,16.3678183457419,15.9794261666667,16.1898748333333,16.7422403770117,-6.26834403205914,-5.6331765325962,-7.01816259998842,-5.18456916666667,-6.4499575,-5.3695163109498,10.5170576906304
8719,16.4607914110903,17.939652392505,15.8745399444688,15.932763,16.1001625,17.0407609675228,-6.55172414723681,-6.05058619424303,-6.89632503735619,-6.2655375,-7.12766566666667,-5.773381333183,13.4229527097777
8871,16.3642329660123,17.6132548683833,16.6590625430726,15.9743296666667,16.2282903333333,17.0383132791267,-6.78602127026935,-7.2154158452502,-8.20769665397683,-6.85510916666667,-7.49661983333333,-5.5887772732638,10.8130239739023
9020,16.2937418061024,17.4927351659355,16.315663027606,16.0662841666667,16.0761498333334,16.5623578235955,-6.72826131846676,-7.15760294553926,-7.66472030455682,-6.4575125,-7.153369,-6.00154235190328,11.4869737231767
9167,16.4926284777184,17.6388001562589,16.6662031838008,15.9518768333333,16.1613936666667,17.1840813598663,-6.08025653473499,-5.5168936199501,-7.61398523121868,-4.819884,-5.95262,-4.80850024203758,10.7429938090034
9314,16.1539834719281,16.8460900003128,15.7560094234735,15.6839575,16.0297901666667,17.137706950719,-6.63758157055115,-6.17961034403509,-7.43745745986634,-6.18385383333333,-7.09843283333334,-5.21778703360676,11.0689492499199
9459,16.5137973892795,17.0773347734166,16.0415270048166,15.518578,15.6201596666667,16.5185999027397,-5.75611654754411,-5.20587807589884,-7.44157505539541,-5.87866233333334,-6.6096035,-4.13032824438681,10.4859342720135
9603,15.7086098603032,15.9328853907478,14.8528055955888,15.2480195,15.1670448333333,15.9788642560844,-6.30769325108669,-6.93352549662416,-9.31942290436722,-5.6058935,-6.89042433333334,-6.05807344369968,12.8710620012569
9748,15.4474681758045,15.4258534686178,12.5953522804091,13.9038531666667,13.9025341666666,14.7708301974654,-5.94596387492463,-5.33515007972885,-9.87271962075019,-5.37529966666667,-6.346307,-5.50414120110724,12.0515968233433
9892,15.5171339956754,15.8827163245844,13.2770158064089,14.6594591666667,14.2488245,14.7051911259969,-6.57848007759081,-7.32315447623263,-13.6683717632628,-4.96130916666667,-6.62545016666667,-7.47137449810334,12.8905876695448
10037,14.8355022111084,15.2842990402342,12.9855640590494,13.985801,13.7927806666667,14.0020278712111,-7.38772429822975,-9.42857672569385,-15.0862404380471,-7.367907,-8.49556083333333,-9.59844426776524,8.72074948671635
10182,14.8581850089506,15.4118167251821,13.147058895359,14.2811281666667,14.0420498333333,14.2282739638185,-7.26998752806911,-9.96862256463689,-15.4254868292275,-6.36690266666667,-8.03765166666667,-9.36569734072743,11.5583856650986
10326,15.4411672000027,15.9083188318561,12.9799544777123,14.208859,14.1963396666667,14.5207583703123,-6.7976823356192,-8.31850765997506,-15.3703453714712,-7.58109616666667,-8.420974,-8.76373475409071,11.6681208178501
10471,15.3976466349153,15.715801956063,12.9611067713976,14.5725166666667,14.4516788333333,15.0325892771532,-6.84454212270814,-9.09680843362116,-15.81245045708,-7.51165316666667,-7.98464583333334,-9.71361666667278,8.90086651360665
10615,15.2405159587452,15.4608224016652,12.0379820470376,13.8915185,13.6615468333333,14.7206790924554,-6.87741887401332,-9.24558352584767,-14.5804260052573,-7.34792266666667,-8.35323033333334,-9.1652559049426,9.21910372006906
10904,15.0477320574711,15.8919192556011,11.1057065435231,14.0109161666667,13.2131623333333,14.6297899863623,-6.79328904348942,-9.21009179187761,-12.4628901180663,-7.0717265,-8.2911595,-7.9417138229222,12.8228081700251
11211,14.4756739761757,15.04367309427,11.1218440915671,14.0062705,13.4107275,13.9807083807659,-7.31218510425818,-10.9767298124821,-12.4365101937994,-8.1744365,-9.553455,-8.8294643014909,10.1236170026311
11446,14.7022413578533,15.0133709424952,11.3524783392405,14.3979263333333,13.7831236666666,14.2735881065173,-7.94369372289744,-11.3715262856402,-11.9662921701089,-8.3334855,-10.7737016666667,-9.0740321537814,9.78074147409751
235,17.2085683758715,16.133867779689,17.2867453860564,17.9265706666667,18.0720555,18.4919487121878,-0.912164064301297,-1.7102569307913,-0.203161969329634,-0.658455333333334,-0.487305333333333,-2.48563798774357,11.1920390204019
278,17.3735134654233,16.0554071907809,17.3451767721256,18.0858466666667,17.7445156666667,17.507772666931,-0.616564400508977,-0.867637588254965,-0.0026866608117607,-0.465264333333333,-0.367790333333334,-1.04765476906859,12.5263662770797
303,17.1194525276615,15.6831295311876,18.7135702473266,15.6022231666667,16.254279,17.2957584511223,-1.17165555893584,-0.915700995053638,1.33455821883194,-0.237179,-0.033072,0.161266876965728,12.5403979107193
312,17.2444349535421,15.4573469761866,17.6657641672944,16.884586,17.2936085,15.7211480198486,-0.525475456145551,-1.67180989894964,0.0065008088229613,-0.221003333333333,0.175122166666667,0.955958812312649,12.275341553629
320,17.2846496398084,16.1692352400486,17.2733482472501,16.7305031666667,17.352473,17.3820972145023,-0.734424038834352,0.557047022285596,-0.185552459983681,-1.222353,-0.342729666666667,-1.05775810100693,12.4661557396894
329,17.2291491846212,17.3269268393714,17.2154672823341,17.7294271666667,17.970291,18.1744817341641,-0.835282572333779,1.78261022966488,0.0975980088438637,-0.378088,0.157941166666667,0.987464231267137,15.3089573506089
337,17.2183086251445,16.7848889811877,17.6247689906542,17.3733008333333,17.1839651666667,17.2817186428464,-1.15568936146738,0.305162889660132,0.168579004199905,-0.320846333333333,0.152963166666667,-0.40492027788495,22.8094987031602
345,17.2668841305539,16.7291890740327,16.9275748711624,17.1452215,17.1580433333333,18.2185282286428,-1.20234782310136,1.11397958619529,-0.292545449322997,-0.470790166666667,-0.610596333333333,-1.11621828617233,19.3771065737833
354,17.2580876867201,16.1903289722026,16.7257204238945,15.9293058333333,16.5392248333333,16.4959143030981,-0.99073407196521,0.582728718643044,-0.278258386854857,-0.851806666666667,-0.755582833333333,-0.742908723707145,14.7898213701964
362,17.0035158339762,16.2556112634867,17.6003453387131,17.0055296666667,17.2058988333333,16.8555654096727,-1.24277265193379,-4.32871119312845,-1.26536166453226,-0.766180333333333,-0.498553166666667,-1.55614359686643,18.4353192382302
371,17.2921204740684,16.4249860541084,17.3725154723657,17.4078016666667,17.4912711666666,16.6423546834384,-0.867933299674938,0.195127279316272,-0.305744837099275,-1.75475716666667,-0.289969333333333,-1.96951229928263,15.754346465741
379,17.2070184590665,16.303405080019,18.0629527917423,17.180048,16.768741,16.5137105862807,-1.03489744387947,-0.71058657672851,-0.248092355268415,-0.587998833333333,-0.204474,0.351072174889119,22.4342981085201
387,17.1178297516598,16.4708575119017,17.3973223408619,13.6944976666667,14.892903,16.282872240994,-0.758088725407427,1.16480098995124,0.135839569721486,0.3544125,0.698439333333334,0.55017260906095,20.5358048011188
396,17.1615601704865,16.2812267520544,17.2907906773855,17.6139098333333,17.5054341666667,18.6646093863653,-0.778533084305971,-3.31673494824734,-1.00583876667841,-1.11221116666667,-1.21069566666667,-2.24311729710414,19.6052795487056
404,17.3897499048152,17.3106028313378,17.1560752534091,18.3504346666667,18.4246475,18.70047381418,-0.767928787520245,-1.41244026605444,-0.417320812545931,-1.06663216666667,-1.17684566666667,-3.32180637933475,14.7506842810245
412,17.3697585460979,16.4561646803249,18.4972761320427,15.4425773333333,16.2176775,16.9079887248711,-0.576924993707134,0.458375629168537,0.64399954415939,-0.483170666666666,-0.3322405,-0.380640328972897,18.1471309492676
